student_assignment_grade,struc0,struc1,struc2,struc3,struc4,struc5,struc6,struc7,struc8,struc9,struc10,struc11,struc12,struc13,struc14,struc15
student473_Prompt5_1.0,1,2,1,11,1,1,1,1,1,1,1,1,1,1,1,1
student473_Prompt3_1.0,0,0,0,8,1,1,1,1,1,1,1,1,1,1,1,1
student473_Prompt10_1.0,1,1,1,7,1,1,1,1,1,1,1,1,1,1,1,1
student473_Prompt6_1.0,2,0,0,6,1,1,1,1,1,1,1,1,1,1,1,1
student473_Integration3_0.9,0,1,0,15,1,1,1,1,1,1,1,1,1,1,1,1
student473_Prompt8_1.0,3,4,2,12,1,1,1,1,1,1,1,1,1,1,1,1
student473_Prompt4_1.0,3,2,0,12,1,1,1,1,1,1,1,1,1,1,1,1
student473_Prompt9_1.0,2,0,1,9,1,1,1,1,1,1,1,1,1,1,1,1
student473_ePortfolio Link_1.0,1,3,3,13,1,1,1,1,1,1,1,1,1,1,1,1
student473_Prompt7_1.0,0,0,0,5,1,1,1,1,1,1,1,1,1,1,1,1
student474_ePortfolio Link_1.0,3,6,10,28,1,1,1,1,1,1,1,1,1,1,1,1
student474_Prompt11_1.0,5,4,2,16,1,1,1,1,1,1,1,1,1,1,1,1
student474_Capstone_0.9,2,3,5,20,1,1,1,1,1,1,1,1,1,1,1,1
student474_Prompt2_1.0,0,0,0,2,1,1,1,1,1,1,1,1,1,1,1,1
student474_Prompt5_1.0,2,0,0,7,1,1,1,1,1,1,1,1,1,1,1,1
student474_Prompt3_1.0,2,0,0,16,1,1,1,1,1,1,1,1,1,1,1,1
student474_Integration3_1.0,2,3,3,23,1,1,1,1,1,1,1,1,1,1,1,1
student474_Prompt9_1.0,4,2,5,17,1,1,1,1,1,1,1,1,1,1,1,1
student474_Prompt6_1.0,2,1,2,11,1,1,1,1,1,1,1,1,1,1,1,1
student474_Prompt8_1.0,0,1,1,7,1,1,1,1,1,1,1,1,1,1,1,1
student475_Capstone_1.0,2,1,7,10,1,1,1,1,1,1,1,1,1,1,1,1
student475_Integration3_1.0,0,0,1,9,1,1,1,1,1,1,1,1,1,1,1,1
student475_Prompt5_1.0,3,0,0,12,1,1,1,1,1,1,1,1,1,1,1,1
student475_Prompt4_1.0,1,1,1,10,1,1,1,1,1,1,1,1,1,1,1,1
student475_Prompt2_1.0,3,2,3,12,1,1,1,1,1,1,1,1,1,1,1,1
student475_ePortfolio Link_1.0,2,1,6,19,1,1,1,1,1,1,1,1,1,1,1,1
student475_Prompt9_1.0,3,2,2,14,1,1,1,1,1,1,1,1,1,1,1,1
student475_Prompt7_1.0,3,0,2,8,1,1,1,1,1,1,1,1,1,1,1,1
student476_Prompt11_1.0,2,0,4,24,1,1,1,1,1,1,1,1,1,1,1,1
student476_Capstone_1.0,3,3,10,30,1,1,1,1,1,1,1,1,1,1,1,1
student476_Integration3_0.9,3,9,5,56,1,1,1,1,1,1,1,1,1,1,1,1
student476_Prompt5_1.0,2,0,3,19,1,1,1,1,1,1,1,1,1,1,1,1
student476_Prompt3_1.0,2,2,4,36,1,1,1,1,1,1,1,1,1,1,1,1
student476_Prompt10_1.0,1,2,2,19,1,1,1,1,1,1,1,1,1,1,1,1
student476_ePortfolio Link_1.0,0,0,0,2,1,1,1,1,1,1,1,1,1,1,1,1
student476_Prompt6_1.0,3,1,3,27,1,1,1,1,1,1,1,1,1,1,1,1
student476_Prompt7_1.0,5,1,2,28,1,1,1,1,1,1,1,1,1,1,1,1
student476_Prompt8_1.0,6,5,9,35,1,1,1,1,1,1,1,1,1,1,1,1
student477_Prompt8_1.0,2,2,8,10,1,1,1,1,1,1,1,1,1,1,1,1
student477_Prompt2_1.0,2,5,7,16,1,1,1,1,1,1,1,1,1,1,1,1
student477_Prompt9_1.0,2,2,6,14,1,1,1,1,1,1,1,1,1,1,1,1
student477_Prompt7_1.0,0,0,0,2,1,1,1,1,1,1,1,1,1,1,1,1
student477_Prompt10_1.0,7,5,17,28,1,1,1,1,1,1,1,1,1,1,1,1
student477_ePortfolio Link_1.0,0,0,0,2,1,1,1,1,1,1,1,1,1,1,1,1
student477_Prompt6_1.0,0,0,0,6,1,1,1,1,1,1,1,1,1,1,1,1
student477_Integration3_0.9,0,0,0,4,1,1,1,1,1,1,1,1,1,1,1,1
student478_Capstone_1.0,12,12,8,46,1,1,1,1,1,1,1,1,1,1,1,1
student478_Integration3_0.9,3,4,2,19,1,1,1,1,1,1,1,1,1,1,1,1
student478_Prompt5_1.0,1,2,1,5,1,1,1,1,1,1,1,1,1,1,1,1
student478_Prompt4_0.5,9,9,9,26,1,1,1,1,1,1,1,1,1,1,1,1
student478_Prompt7_1.0,0,0,0,6,1,1,1,1,1,1,1,1,1,1,1,1
student478_Prompt8_0.0,7,5,1,24,1,1,1,1,1,1,1,1,1,1,1,1
student479_Prompt11_1.0,7,3,2,15,1,1,1,1,1,1,1,1,1,1,1,1
student479_Capstone_1.0,3,3,6,20,1,1,1,1,1,1,1,1,1,1,1,1
student479_Integration3_1.0,5,4,1,25,1,1,1,1,1,1,1,1,1,1,1,1
student479_Prompt5_1.0,0,0,0,5,1,1,1,1,1,1,1,1,1,1,1,1
student479_Prompt3_1.0,1,1,2,12,1,1,1,1,1,1,1,1,1,1,1,1
student479_Prompt10_1.0,2,3,3,7,1,1,1,1,1,1,1,1,1,1,1,1
student479_Prompt6_1.0,2,0,0,6,1,1,1,1,1,1,1,1,1,1,1,1
student479_Prompt8_1.0,5,4,5,23,1,1,1,1,1,1,1,1,1,1,1,1
student479_Prompt4_1.0,3,4,4,17,1,1,1,1,1,1,1,1,1,1,1,1
student479_Prompt9_1.0,3,2,4,17,1,1,1,1,1,1,1,1,1,1,1,1
student479_ePortfolio Link_1.0,2,1,2,15,1,1,1,1,1,1,1,1,1,1,1,1
student479_Prompt7_1.0,0,0,0,6,1,1,1,1,1,1,1,1,1,1,1,1
student480_Capstone_1.0,3,8,10,19,1,1,1,1,1,1,1,1,1,1,1,1
student480_Prompt2_1.0,1,2,1,9,1,1,1,1,1,1,1,1,1,1,1,1
student480_Prompt5_1.0,5,5,2,23,1,1,1,1,1,1,1,1,1,1,1,1
student480_Prompt4_1.0,1,5,3,11,1,1,1,1,1,1,1,1,1,1,1,1
student480_Prompt3_1.0,1,0,0,5,1,1,1,1,1,1,1,1,1,1,1,1
student480_Prompt10_1.0,2,1,2,11,1,1,1,1,1,1,1,1,1,1,1,1
student480_Prompt9_1.0,1,2,3,12,1,1,1,1,1,1,1,1,1,1,1,1
student480_Prompt6_1.0,2,0,3,11,1,1,1,1,1,1,1,1,1,1,1,1
student480_Prompt7_1.0,6,6,4,16,1,1,1,1,1,1,1,1,1,1,1,1
student480_Prompt8_1.0,1,2,2,8,1,1,1,1,1,1,1,1,1,1,1,1
student481_Prompt8_1.0,3,2,0,10,1,1,1,1,1,1,1,1,1,1,1,1
student481_Integration3_1.0,8,8,11,33,1,1,1,1,1,1,1,1,1,1,1,1
student481_Prompt9_1.0,4,6,1,13,1,1,1,1,1,1,1,1,1,1,1,1
student481_Prompt4_1.0,5,4,1,14,1,1,1,1,1,1,1,1,1,1,1,1
student481_Prompt2_1.0,2,5,4,10,1,1,1,1,1,1,1,1,1,1,1,1
student481_ePortfolio Link_1.0,3,2,4,11,1,1,1,1,1,1,1,1,1,1,1,1
student481_Prompt6_1.0,0,0,0,4,1,1,1,1,1,1,1,1,1,1,1,1
student481_Prompt7_1.0,2,2,2,10,1,1,1,1,1,1,1,1,1,1,1,1
student482_Prompt8_1.0,0,0,0,5,1,1,1,1,1,1,1,1,1,1,1,1
student482_Prompt2_1.0,5,2,5,14,1,1,1,1,1,1,1,1,1,1,1,1
student482_Prompt5_1.0,4,3,0,14,1,1,1,1,1,1,1,1,1,1,1,1
student482_Prompt3_1.0,0,0,0,2,1,1,1,1,1,1,1,1,1,1,1,1
student482_Prompt10_1.0,3,3,2,14,1,1,1,1,1,1,1,1,1,1,1,1
student482_Prompt9_0.9,0,1,1,9,1,1,1,1,1,1,1,1,1,1,1,1
student482_Prompt6_1.0,2,0,0,7,1,1,1,1,1,1,1,1,1,1,1,1
student482_Integration3_0.1,3,5,9,22,1,1,1,1,1,1,1,1,1,1,1,1
student483_Prompt8_1.0,4,1,6,24,1,1,1,1,1,1,1,1,1,1,1,1
student483_Prompt2_1.0,1,0,7,8,1,1,1,1,1,1,1,1,1,1,1,1
student483_Prompt5_1.0,2,2,3,15,1,1,1,1,1,1,1,1,1,1,1,1
student483_Prompt4_1.0,3,2,1,8,1,1,1,1,1,1,1,1,1,1,1,1
student483_Prompt3_1.0,3,1,5,21,1,1,1,1,1,1,1,1,1,1,1,1
student483_Prompt10_1.0,2,1,1,9,1,1,1,1,1,1,1,1,1,1,1,1
student483_ePortfolio Link_1.0,0,0,0,5,1,1,1,1,1,1,1,1,1,1,1,1
student483_Prompt6_1.0,2,1,2,10,1,1,1,1,1,1,1,1,1,1,1,1
student483_Integration3_1.0,0,3,0,20,1,1,1,1,1,1,1,1,1,1,1,1
student484_Capstone_1.0,5,4,8,17,1,1,1,1,1,1,1,1,1,1,1,1
student484_Integration3_1.0,5,8,3,24,1,1,1,1,1,1,1,1,1,1,1,1
student484_Prompt5_1.0,5,6,2,11,1,1,1,1,1,1,1,1,1,1,1,1
student484_Prompt4_1.0,0,0,0,2,1,1,1,1,1,1,1,1,1,1,1,1
student484_Prompt3_1.0,0,0,0,2,1,1,1,1,1,1,1,1,1,1,1,1
student484_Prompt2_1.0,1,1,3,11,1,1,1,1,1,1,1,1,1,1,1,1
student484_ePortfolio Link_1.0,1,2,0,8,1,1,1,1,1,1,1,1,1,1,1,1
student484_Prompt8_1.0,3,2,0,8,1,1,1,1,1,1,1,1,1,1,1,1
student485_Prompt8_1.0,3,0,1,8,1,1,1,1,1,1,1,1,1,1,1,1
student485_Prompt2_1.0,1,1,4,6,1,1,1,1,1,1,1,1,1,1,1,1
student485_Prompt4_1.0,5,4,1,13,1,1,1,1,1,1,1,1,1,1,1,1
student485_Prompt3_1.0,0,0,5,10,1,1,1,1,1,1,1,1,1,1,1,1
student485_Prompt9_1.0,4,3,5,19,1,1,1,1,1,1,1,1,1,1,1,1
student485_ePortfolio Link_1.0,0,0,0,3,1,1,1,1,1,1,1,1,1,1,1,1
student485_Prompt6_1.0,3,1,0,10,1,1,1,1,1,1,1,1,1,1,1,1
student485_Prompt7_1.0,0,0,0,3,1,1,1,1,1,1,1,1,1,1,1,1
student486_Capstone_1.0,9,3,5,12,1,1,1,1,1,1,1,1,1,1,1,1
student486_Integration3_1.0,1,0,2,13,1,1,1,1,1,1,1,1,1,1,1,1
student486_Prompt4_1.0,3,1,3,15,1,1,1,1,1,1,1,1,1,1,1,1
student486_Prompt9_1.0,2,1,2,11,1,1,1,1,1,1,1,1,1,1,1,1
student486_ePortfolio Link_1.0,0,0,0,8,1,1,1,1,1,1,1,1,1,1,1,1
student486_Prompt6_1.0,1,1,5,11,1,1,1,1,1,1,1,1,1,1,1,1
student486_Prompt8_1.0,4,5,4,16,1,1,1,1,1,1,1,1,1,1,1,1
student487_Capstone_1.0,7,5,13,24,1,1,1,1,1,1,1,1,1,1,1,1
student487_Integration3_0.9,1,4,5,29,1,1,1,1,1,1,1,1,1,1,1,1
student487_Prompt5_1.0,2,1,0,8,1,1,1,1,1,1,1,1,1,1,1,1
student487_Prompt4_1.0,0,0,0,5,1,1,1,1,1,1,1,1,1,1,1,1
student487_Prompt3_1.0,1,3,2,12,1,1,1,1,1,1,1,1,1,1,1,1
student487_Prompt9_1.0,0,0,1,5,1,1,1,1,1,1,1,1,1,1,1,1
student487_ePortfolio Link_1.0,0,0,0,2,1,1,1,1,1,1,1,1,1,1,1,1
student487_Prompt6_1.0,2,1,1,7,1,1,1,1,1,1,1,1,1,1,1,1
student487_Prompt7_1.0,2,1,1,9,1,1,1,1,1,1,1,1,1,1,1,1
student487_Prompt8_1.0,0,0,0,5,1,1,1,1,1,1,1,1,1,1,1,1
student488_Prompt11_1.0,4,1,3,19,1,1,1,1,1,1,1,1,1,1,1,1
student488_Prompt8_1.0,3,3,4,19,1,1,1,1,1,1,1,1,1,1,1,1
student488_Prompt2_1.0,2,3,5,14,1,1,1,1,1,1,1,1,1,1,1,1
student488_Prompt4_1.0,2,2,2,18,1,1,1,1,1,1,1,1,1,1,1,1
student488_Prompt3_1.0,5,3,3,25,1,1,1,1,1,1,1,1,1,1,1,1
student488_Prompt9_1.0,0,1,2,17,1,1,1,1,1,1,1,1,1,1,1,1
student488_Prompt6_1.0,1,0,1,7,1,1,1,1,1,1,1,1,1,1,1,1
student488_Prompt7_1.0,6,2,0,16,1,1,1,1,1,1,1,1,1,1,1,1
student489_Capstone_1.0,3,3,12,26,1,1,1,1,1,1,1,1,1,1,1,1
student489_Integration3_0.8,0,0,0,5,1,1,1,1,1,1,1,1,1,1,1,1
student489_Prompt9_1.0,4,1,1,12,1,1,1,1,1,1,1,1,1,1,1,1
student489_Prompt4_1.0,4,1,0,13,1,1,1,1,1,1,1,1,1,1,1,1
student489_Prompt2_1.0,0,0,0,5,1,1,1,1,1,1,1,1,1,1,1,1
student489_ePortfolio Link_0.5,3,5,7,16,1,1,1,1,1,1,1,1,1,1,1,1
student489_Prompt6_1.0,0,0,0,2,1,1,1,1,1,1,1,1,1,1,1,1
student489_Prompt8_1.0,0,1,1,10,1,1,1,1,1,1,1,1,1,1,1,1
student490_Prompt11_1.0,3,1,1,9,1,1,1,1,1,1,1,1,1,1,1,1
student490_Capstone_1.0,4,4,6,18,1,1,1,1,1,1,1,1,1,1,1,1
student490_Prompt2_1.0,3,2,7,13,1,1,1,1,1,1,1,1,1,1,1,1
student490_Prompt9_1.0,2,0,1,10,1,1,1,1,1,1,1,1,1,1,1,1
student490_Prompt4_1.0,0,2,0,8,1,1,1,1,1,1,1,1,1,1,1,1
student490_Integration3_1.0,5,6,6,27,1,1,1,1,1,1,1,1,1,1,1,1
student490_ePortfolio Link_1.0,0,0,0,5,1,1,1,1,1,1,1,1,1,1,1,1
student490_Prompt6_1.0,2,0,0,8,1,1,1,1,1,1,1,1,1,1,1,1
student490_Prompt8_1.0,1,2,4,23,1,1,1,1,1,1,1,1,1,1,1,1
student491_Capstone_1.0,2,2,2,7,1,1,1,1,1,1,1,1,1,1,1,1
student491_Prompt2_1.0,0,1,6,19,1,1,1,1,1,1,1,1,1,1,1,1
student491_Prompt5_1.0,0,0,0,6,1,1,1,1,1,1,1,1,1,1,1,1
student491_Prompt4_1.0,4,3,1,22,1,1,1,1,1,1,1,1,1,1,1,1
student491_Prompt3_1.0,0,0,0,2,1,1,1,1,1,1,1,1,1,1,1,1
student491_Prompt10_1.0,0,0,0,7,1,1,1,1,1,1,1,1,1,1,1,1
student491_Prompt7_0.9,3,1,2,11,1,1,1,1,1,1,1,1,1,1,1,1
student491_Integration3_1.0,3,4,1,25,1,1,1,1,1,1,1,1,1,1,1,1
student492_Prompt7_1.0,2,0,2,7,1,1,1,1,1,1,1,1,1,1,1,1
student492_Capstone_1.0,3,1,14,22,1,1,1,1,1,1,1,1,1,1,1,1
student492_Prompt2_1.0,5,4,8,14,1,1,1,1,1,1,1,1,1,1,1,1
student492_Prompt5_1.0,1,1,2,9,1,1,1,1,1,1,1,1,1,1,1,1
student492_Prompt4_1.0,5,3,0,17,1,1,1,1,1,1,1,1,1,1,1,1
student492_Prompt3_1.0,0,0,0,2,1,1,1,1,1,1,1,1,1,1,1,1
student492_Prompt10_1.0,1,1,3,6,1,1,1,1,1,1,1,1,1,1,1,1
student492_Prompt9_1.0,4,2,1,11,1,1,1,1,1,1,1,1,1,1,1,1
student492_Prompt6_1.0,1,0,0,5,1,1,1,1,1,1,1,1,1,1,1,1
student492_Integration3_1.0,1,4,2,24,1,1,1,1,1,1,1,1,1,1,1,1
student492_ePortfolio Link_1.0,0,0,0,5,1,1,1,1,1,1,1,1,1,1,1,1
student493_Prompt7_1.0,3,1,0,9,1,1,1,1,1,1,1,1,1,1,1,1
student493_Capstone_1.0,5,4,12,27,1,1,1,1,1,1,1,1,1,1,1,1
student493_Prompt2_1.0,6,7,13,21,1,1,1,1,1,1,1,1,1,1,1,1
student493_Prompt5_1.0,4,2,0,11,1,1,1,1,1,1,1,1,1,1,1,1
student493_Prompt4_1.0,0,0,0,3,1,1,1,1,1,1,1,1,1,1,1,1
student493_Prompt3_1.0,0,0,0,2,1,1,1,1,1,1,1,1,1,1,1,1
student493_Prompt10_1.0,3,3,1,9,1,1,1,1,1,1,1,1,1,1,1,1
student493_Prompt9_1.0,3,2,1,9,1,1,1,1,1,1,1,1,1,1,1,1
student493_Prompt6_1.0,0,0,0,2,1,1,1,1,1,1,1,1,1,1,1,1
student493_Integration3_1.0,6,5,5,26,1,1,1,1,1,1,1,1,1,1,1,1
student493_ePortfolio Link_1.0,3,1,0,7,1,1,1,1,1,1,1,1,1,1,1,1
student494_Prompt11_1.0,0,0,2,4,1,1,1,1,1,1,1,1,1,1,1,1
student494_Prompt8_1.0,3,0,1,12,1,1,1,1,1,1,1,1,1,1,1,1
student494_Prompt2_0.0,4,5,10,28,1,1,1,1,1,1,1,1,1,1,1,1
student494_Prompt5_1.0,3,1,3,15,1,1,1,1,1,1,1,1,1,1,1,1
student494_Prompt4_1.0,2,1,0,10,1,1,1,1,1,1,1,1,1,1,1,1
student494_Prompt10_1.0,2,1,2,8,1,1,1,1,1,1,1,1,1,1,1,1
student494_Prompt9_1.0,4,4,3,17,1,1,1,1,1,1,1,1,1,1,1,1
student494_Prompt6_1.0,2,1,1,7,1,1,1,1,1,1,1,1,1,1,1,1
student494_Integration3_1.0,1,1,3,13,1,1,1,1,1,1,1,1,1,1,1,1
student495_Prompt11_1.0,0,1,5,12,1,1,1,1,1,1,1,1,1,1,1,1
student495_Capstone_1.0,6,4,5,13,1,1,1,1,1,1,1,1,1,1,1,1
student495_Prompt2_1.0,4,3,8,24,1,1,1,1,1,1,1,1,1,1,1,1
student495_Prompt5_1.0,3,0,1,12,1,1,1,1,1,1,1,1,1,1,1,1
student495_Prompt4_1.0,2,1,1,16,1,1,1,1,1,1,1,1,1,1,1,1
student495_Prompt3_1.0,0,0,0,5,1,1,1,1,1,1,1,1,1,1,1,1
student495_Prompt10_1.0,1,2,2,8,1,1,1,1,1,1,1,1,1,1,1,1
student495_Prompt7_1.0,3,1,2,6,1,1,1,1,1,1,1,1,1,1,1,1
student495_Prompt9_1.0,1,4,3,17,1,1,1,1,1,1,1,1,1,1,1,1
student495_Integration3_1.0,0,0,0,2,1,1,1,1,1,1,1,1,1,1,1,1
student495_ePortfolio Link_1.0,1,0,2,5,1,1,1,1,1,1,1,1,1,1,1,1
student496_Prompt11_1.0,3,3,1,14,1,1,1,1,1,1,1,1,1,1,1,1
student496_Prompt8_1.0,0,1,1,9,1,1,1,1,1,1,1,1,1,1,1,1
student496_Prompt2_1.0,2,2,5,13,1,1,1,1,1,1,1,1,1,1,1,1
student496_Prompt4_1.0,1,1,0,12,1,1,1,1,1,1,1,1,1,1,1,1
student496_Prompt3_1.0,0,0,0,2,1,1,1,1,1,1,1,1,1,1,1,1
student496_Prompt9_1.0,4,1,4,9,1,1,1,1,1,1,1,1,1,1,1,1
student496_ePortfolio Link_1.0,1,1,2,8,1,1,1,1,1,1,1,1,1,1,1,1
student496_Prompt7_0.0,3,2,2,11,1,1,1,1,1,1,1,1,1,1,1,1
student497_ePortfolio Link_1.0,1,1,1,11,1,1,1,1,1,1,1,1,1,1,1,1
student497_Capstone_1.0,4,7,17,29,1,1,1,1,1,1,1,1,1,1,1,1
student497_Integration3_1.0,2,2,10,22,1,1,1,1,1,1,1,1,1,1,1,1
student497_Prompt5_1.0,2,1,0,11,1,1,1,1,1,1,1,1,1,1,1,1
student497_Prompt4_1.0,1,1,0,7,1,1,1,1,1,1,1,1,1,1,1,1
student497_Prompt10_1.0,2,1,6,9,1,1,1,1,1,1,1,1,1,1,1,1
student497_Prompt9_1.0,6,1,2,15,1,1,1,1,1,1,1,1,1,1,1,1
student497_Prompt6_1.0,1,0,0,5,1,1,1,1,1,1,1,1,1,1,1,1
student497_Prompt7_1.0,2,2,2,9,1,1,1,1,1,1,1,1,1,1,1,1
student497_Prompt8_1.0,0,2,2,11,1,1,1,1,1,1,1,1,1,1,1,1
student498_ePortfolio Link_1.0,0,0,0,7,1,1,1,1,1,1,1,1,1,1,1,1
student498_Capstone_1.0,1,1,3,6,1,1,1,1,1,1,1,1,1,1,1,1
student498_Prompt2_1.0,3,0,8,17,1,1,1,1,1,1,1,1,1,1,1,1
student498_Prompt5_1.0,4,3,0,15,1,1,1,1,1,1,1,1,1,1,1,1
student498_Prompt4_1.0,2,1,0,9,1,1,1,1,1,1,1,1,1,1,1,1
student498_Prompt3_1.0,0,0,0,5,1,1,1,1,1,1,1,1,1,1,1,1
student498_Prompt10_1.0,2,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1
student498_Prompt9_1.0,4,2,2,15,1,1,1,1,1,1,1,1,1,1,1,1
student498_Prompt6_1.0,1,5,1,18,1,1,1,1,1,1,1,1,1,1,1,1
student498_Prompt7_1.0,3,1,1,14,1,1,1,1,1,1,1,1,1,1,1,1
student498_Prompt8_1.0,0,0,0,5,1,1,1,1,1,1,1,1,1,1,1,1
student499_Prompt8_1.0,0,1,4,14,1,1,1,1,1,1,1,1,1,1,1,1
student499_Prompt2_1.0,6,8,14,30,1,1,1,1,1,1,1,1,1,1,1,1
student499_Prompt5_1.0,2,3,1,22,1,1,1,1,1,1,1,1,1,1,1,1
student499_Prompt7_1.0,2,1,4,11,1,1,1,1,1,1,1,1,1,1,1,1
student499_Prompt3_1.0,2,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1
student499_Prompt10_1.0,4,4,3,15,1,1,1,1,1,1,1,1,1,1,1,1
student499_ePortfolio Link_1.0,1,0,1,15,1,1,1,1,1,1,1,1,1,1,1,1
student499_Prompt6_1.0,2,0,2,17,1,1,1,1,1,1,1,1,1,1,1,1
student499_Integration3_1.0,0,2,1,14,1,1,1,1,1,1,1,1,1,1,1,1
student500_Prompt11_1.0,0,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1
student500_Capstone_0.9,3,2,1,10,1,1,1,1,1,1,1,1,1,1,1,1
student500_Prompt2_1.0,0,0,0,5,1,1,1,1,1,1,1,1,1,1,1,1
student500_Prompt5_1.0,0,0,0,5,1,1,1,1,1,1,1,1,1,1,1,1
student500_Prompt4_1.0,3,1,1,14,1,1,1,1,1,1,1,1,1,1,1,1
student500_Prompt3_1.0,1,0,0,5,1,1,1,1,1,1,1,1,1,1,1,1
student500_Prompt10_1.0,0,0,0,5,1,1,1,1,1,1,1,1,1,1,1,1
student500_Prompt1_1.0,0,0,0,4,1,1,1,1,1,1,1,1,1,1,1,1
student500_Prompt6_1.0,0,0,0,3,1,1,1,1,1,1,1,1,1,1,1,1
student500_Prompt7_1.0,0,0,0,2,1,1,1,1,1,1,1,1,1,1,1,1
student500_ePortfolio Link_1.0,1,0,0,5,1,1,1,1,1,1,1,1,1,1,1,1
student501_Prompt11_1.0,5,1,2,13,1,1,1,1,1,1,1,1,1,1,1,1
student501_Capstone_1.0,1,2,6,8,1,1,1,1,1,1,1,1,1,1,1,1
student501_Prompt2_1.0,2,2,7,25,1,1,1,1,1,1,1,1,1,1,1,1
student501_Prompt3_0.8,1,0,0,5,1,1,1,1,1,1,1,1,1,1,1,1
student501_Prompt10_1.0,0,0,0,2,1,1,1,1,1,1,1,1,1,1,1,1
student501_Prompt6_0.8,1,0,2,9,1,1,1,1,1,1,1,1,1,1,1,1
student501_Integration3_0.9,5,3,0,28,1,1,1,1,1,1,1,1,1,1,1,1
student501_Prompt8_1.0,0,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1
student501_Prompt4_0.8,1,1,0,11,1,1,1,1,1,1,1,1,1,1,1,1
student501_Prompt9_1.0,2,0,1,8,1,1,1,1,1,1,1,1,1,1,1,1
student501_ePortfolio Link_1.0,0,0,0,2,1,1,1,1,1,1,1,1,1,1,1,1
student501_Prompt7_1.0,3,0,2,10,1,1,1,1,1,1,1,1,1,1,1,1
student502_Prompt11_0.0,0,0,0,4,1,1,1,1,1,1,1,1,1,1,1,1
student502_Capstone_1.0,8,4,12,26,1,1,1,1,1,1,1,1,1,1,1,1
student502_Prompt2_1.0,3,4,10,14,1,1,1,1,1,1,1,1,1,1,1,1
student502_Prompt5_1.0,1,1,1,9,1,1,1,1,1,1,1,1,1,1,1,1
student502_Prompt4_1.0,1,0,0,6,1,1,1,1,1,1,1,1,1,1,1,1
student502_Prompt3_1.0,0,0,0,4,1,1,1,1,1,1,1,1,1,1,1,1
student502_Prompt10_1.0,1,2,0,8,1,1,1,1,1,1,1,1,1,1,1,1
student502_Prompt7_1.0,0,1,5,10,1,1,1,1,1,1,1,1,1,1,1,1
student502_Prompt9_1.0,0,0,0,5,1,1,1,1,1,1,1,1,1,1,1,1
student502_Integration3_1.0,4,9,6,39,1,1,1,1,1,1,1,1,1,1,1,1
student502_Prompt8_1.0,1,5,4,11,1,1,1,1,1,1,1,1,1,1,1,1
student503_Capstone_1.0,5,3,11,25,1,1,1,1,1,1,1,1,1,1,1,1
student503_Integration3_1.0,3,2,0,9,1,1,1,1,1,1,1,1,1,1,1,1
student503_Prompt5_1.0,3,1,0,13,1,1,1,1,1,1,1,1,1,1,1,1
student503_Prompt4_1.0,0,0,2,6,1,1,1,1,1,1,1,1,1,1,1,1
student503_Prompt3_1.0,0,0,0,2,1,1,1,1,1,1,1,1,1,1,1,1
student503_Prompt10_1.0,0,2,1,6,1,1,1,1,1,1,1,1,1,1,1,1
student503_ePortfolio Link_1.0,1,0,0,6,1,1,1,1,1,1,1,1,1,1,1,1
student503_Prompt6_1.0,2,1,8,12,1,1,1,1,1,1,1,1,1,1,1,1
student503_Prompt7_1.0,3,1,0,10,1,1,1,1,1,1,1,1,1,1,1,1
student503_Prompt8_1.0,3,1,0,5,1,1,1,1,1,1,1,1,1,1,1,1
student504_Capstone_1.0,4,4,16,34,1,1,1,1,1,1,1,1,1,1,1,1
student504_Integration3_0.9,0,1,0,13,1,1,1,1,1,1,1,1,1,1,1,1
student504_Prompt5_1.0,4,4,1,17,1,1,1,1,1,1,1,1,1,1,1,1
student504_Prompt4_1.0,0,0,1,13,1,1,1,1,1,1,1,1,1,1,1,1
student504_Prompt10_1.0,1,1,1,7,1,1,1,1,1,1,1,1,1,1,1,1
student504_Prompt9_1.0,2,0,1,9,1,1,1,1,1,1,1,1,1,1,1,1
student504_Prompt6_1.0,3,0,3,12,1,1,1,1,1,1,1,1,1,1,1,1
student504_Prompt8_1.0,0,1,1,8,1,1,1,1,1,1,1,1,1,1,1,1
student505_Prompt11_1.0,0,0,0,4,1,1,1,1,1,1,1,1,1,1,1,1
student505_Capstone_0.9,8,3,15,32,1,1,1,1,1,1,1,1,1,1,1,1
student505_Prompt2_1.0,2,2,5,8,1,1,1,1,1,1,1,1,1,1,1,1
student505_Prompt5_1.0,2,0,0,10,1,1,1,1,1,1,1,1,1,1,1,1
student505_Prompt3_1.0,1,0,0,5,1,1,1,1,1,1,1,1,1,1,1,1
student505_Prompt10_1.0,0,1,1,7,1,1,1,1,1,1,1,1,1,1,1,1
student505_Prompt6_1.0,1,0,0,8,1,1,1,1,1,1,1,1,1,1,1,1
student505_Integration3_1.0,0,3,1,13,1,1,1,1,1,1,1,1,1,1,1,1
student505_Prompt8_1.0,0,1,1,8,1,1,1,1,1,1,1,1,1,1,1,1
student505_Prompt4_1.0,1,1,0,9,1,1,1,1,1,1,1,1,1,1,1,1
student505_Prompt9_1.0,0,0,0,4,1,1,1,1,1,1,1,1,1,1,1,1
